fips,cofips,tract,county,state,year,type,filings,filing_rate,threatened,threatened_rate,judgements,judgement_rate
12086012200,12086,Census Tract 122,Miami-Dade County,Florida,2009,observed,,,,,,
12086009038,12086,Census Tract 90.38,Miami-Dade County,Florida,2009,observed,47.0,7.08,40.0,6.03,18.0,2.71
12086010001,12086,Census Tract 100.01,Miami-Dade County,Florida,2009,observed,25.0,8.14,25.0,8.14,19.0,6.19
12086000202,12086,Census Tract 2.02,Miami-Dade County,Florida,2009,observed,41.0,7.28,41.0,7.28,32.0,5.68
12086010609,12086,Census Tract 106.09,Miami-Dade County,Florida,2009,observed,66.0,9.75,63.0,9.3,38.0,5.61
12086003707,12086,Census Tract 37.07,Miami-Dade County,Florida,2009,observed,4.0,4.03,4.0,4.03,2.0,2.01
12086000806,12086,Census Tract 8.06,Miami-Dade County,Florida,2009,observed,25.0,2.22,24.0,2.13,12.0,1.07
12086000712,12086,Census Tract 7.12,Miami-Dade County,Florida,2009,observed,36.0,5.94,35.0,5.78,25.0,4.13
12086010201,12086,Census Tract 102.01,Miami-Dade County,Florida,2009,observed,3.0,5.77,3.0,5.77,3.0,5.77
12086008601,12086,Census Tract 86.01,Miami-Dade County,Florida,2009,observed,13.0,6.63,10.0,5.1,9.0,4.59
12086010209,12086,Census Tract 102.09,Miami-Dade County,Florida,2009,observed,15.0,4.07,14.0,3.8,8.0,2.17
12086010207,12086,Census Tract 102.07,Miami-Dade County,Florida,2009,observed,39.0,3.43,39.0,3.43,31.0,2.73
12086019200,12086,Census Tract 192,Miami-Dade County,Florida,2009,observed,8.0,1.93,8.0,1.93,6.0,1.45
12086000204,12086,Census Tract 2.04,Miami-Dade County,Florida,2009,observed,18.0,5.55,16.0,4.94,11.0,3.39
12086008306,12086,Census Tract 83.06,Miami-Dade County,Florida,2009,observed,22.0,4.26,19.0,3.68,17.0,3.29
12086001803,12086,Census Tract 18.03,Miami-Dade County,Florida,2009,observed,105.0,9.75,94.0,8.73,56.0,5.2
12086000124,12086,Census Tract 1.24,Miami-Dade County,Florida,2009,observed,48.0,18.78,47.0,18.39,37.0,14.48
12086010608,12086,Census Tract 106.08,Miami-Dade County,Florida,2009,observed,19.0,1.78,18.0,1.69,13.0,1.22
12086010801,12086,Census Tract 108.01,Miami-Dade County,Florida,2009,observed,46.0,4.52,42.0,4.12,31.0,3.04
12086015300,12086,Census Tract 153,Miami-Dade County,Florida,2009,observed,11.0,5.17,10.0,4.7,8.0,3.76
12086000214,12086,Census Tract 2.14,Miami-Dade County,Florida,2009,observed,47.0,7.12,43.0,6.52,35.0,5.3
12086009036,12086,Census Tract 90.36,Miami-Dade County,Florida,2009,observed,15.0,1.74,15.0,1.74,12.0,1.39
12086001903,12086,Census Tract 19.03,Miami-Dade County,Florida,2009,observed,115.0,14.5,107.0,13.49,91.0,11.48
12086000118,12086,Census Tract 1.18,Miami-Dade County,Florida,2009,observed,6.0,5.16,5.0,4.3,4.0,3.44
12086002201,12086,Census Tract 22.01,Miami-Dade County,Florida,2009,observed,73.0,8.29,68.0,7.72,53.0,6.02
12086012000,12086,Census Tract 120,Miami-Dade County,Florida,2009,observed,128.0,11.02,121.0,10.42,85.0,7.32
12086014000,12086,Census Tract 140,Miami-Dade County,Florida,2009,observed,1.0,1.05,1.0,1.05,0.0,0.0
12086000403,12086,Census Tract 4.03,Miami-Dade County,Florida,2009,observed,122.0,8.03,113.0,7.44,91.0,5.99
12086010193,12086,Census Tract 101.93,Miami-Dade County,Florida,2009,observed,2.0,0.35,2.0,0.35,2.0,0.35
12086003919,12086,Census Tract 39.19,Miami-Dade County,Florida,2009,observed,9.0,0.79,8.0,0.7,6.0,0.52
12086000308,12086,Census Tract 3.08,Miami-Dade County,Florida,2009,observed,8.0,4.41,8.0,4.41,7.0,3.86
12086018800,12086,Census Tract 188,Miami-Dade County,Florida,2009,observed,57.0,3.39,51.0,3.03,28.0,1.67
12086014600,12086,Census Tract 146,Miami-Dade County,Florida,2009,observed,12.0,1.42,11.0,1.3,10.0,1.18
12086019100,12086,Census Tract 191,Miami-Dade County,Florida,2009,observed,23.0,2.33,22.0,2.22,17.0,1.72
12086017400,12086,Census Tract 174,Miami-Dade County,Florida,2009,observed,11.0,1.62,8.0,1.18,7.0,1.03
12086004301,12086,Census Tract 43.01,Miami-Dade County,Florida,2009,observed,13.0,2.77,13.0,2.77,10.0,2.13
12086016800,12086,Census Tract 168,Miami-Dade County,Florida,2009,observed,3.0,0.56,3.0,0.56,2.0,0.38
12086000113,12086,Census Tract 1.13,Miami-Dade County,Florida,2009,observed,46.0,4.71,43.0,4.4,24.0,2.46
12086008501,12086,Census Tract 85.01,Miami-Dade County,Florida,2009,observed,5.0,1.33,5.0,1.33,3.0,0.8
12086980500,12086,Census Tract 9805,Miami-Dade County,Florida,2009,observed,1.0,0.66,1.0,0.66,1.0,0.66
12086001904,12086,Census Tract 19.04,Miami-Dade County,Florida,2009,observed,58.0,6.46,56.0,6.24,46.0,5.12
12086007705,12086,Census Tract 77.05,Miami-Dade County,Florida,2009,observed,6.0,0.79,6.0,0.79,5.0,0.66
12086004303,12086,Census Tract 43.03,Miami-Dade County,Florida,2009,observed,43.0,2.88,42.0,2.82,34.0,2.28
12086010198,12086,Census Tract 101.98,Miami-Dade County,Florida,2009,observed,2.0,1.6,2.0,1.6,2.0,1.6
12086017200,12086,Census Tract 172,Miami-Dade County,Florida,2009,observed,1.0,0.35,1.0,0.35,1.0,0.35
12086980100,12086,Census Tract 9801,Miami-Dade County,Florida,2009,observed,,,,,,
12086004403,12086,Census Tract 44.03,Miami-Dade County,Florida,2009,observed,42.0,2.97,36.0,2.54,29.0,2.05
12086003601,12086,Census Tract 36.01,Miami-Dade County,Florida,2009,observed,50.0,4.33,43.0,3.72,31.0,2.68
12086008702,12086,Census Tract 87.02,Miami-Dade County,Florida,2009,observed,10.0,2.98,9.0,2.68,6.0,1.79
12086009705,12086,Census Tract 97.05,Miami-Dade County,Florida,2009,observed,19.0,36.99,16.0,31.15,14.0,27.26
12086018200,12086,Census Tract 182,Miami-Dade County,Florida,2009,observed,4.0,1.12,4.0,1.12,3.0,0.84
12086003702,12086,Census Tract 37.02,Miami-Dade County,Florida,2009,observed,39.0,3.68,35.0,3.31,24.0,2.27
12086980300,12086,Census Tract 9803,Miami-Dade County,Florida,2009,observed,,,,,,
12086000902,12086,Census Tract 9.02,Miami-Dade County,Florida,2009,observed,21.0,3.74,21.0,3.74,17.0,3.03
12086010500,12086,Census Tract 105,Miami-Dade County,Florida,2009,observed,50.0,6.54,48.0,6.28,36.0,4.71
12086018900,12086,Census Tract 189,Miami-Dade County,Florida,2009,observed,5.0,1.7,5.0,1.7,2.0,0.68
12086001103,12086,Census Tract 11.03,Miami-Dade County,Florida,2009,observed,15.0,2.45,13.0,2.13,10.0,1.64
12086011201,12086,Census Tract 112.01,Miami-Dade County,Florida,2009,observed,17.0,3.24,16.0,3.05,11.0,2.1
12086007103,12086,Census Tract 71.03,Miami-Dade County,Florida,2009,observed,3.0,0.85,3.0,0.85,2.0,0.57
12086013700,12086,Census Tract 137,Miami-Dade County,Florida,2009,observed,86.0,9.5,82.0,9.06,53.0,5.86
12086014400,12086,Census Tract 144,Miami-Dade County,Florida,2009,observed,1.0,1.89,1.0,1.89,1.0,1.89
12086018300,12086,Census Tract 183,Miami-Dade County,Florida,2009,observed,7.0,2.04,7.0,2.04,5.0,1.46
12086010010,12086,Census Tract 100.10,Miami-Dade County,Florida,2009,observed,7.0,1.69,6.0,1.45,4.0,0.97
12086014900,12086,Census Tract 149,Miami-Dade County,Florida,2009,observed,6.0,2.33,6.0,2.33,6.0,2.33
12086001104,12086,Census Tract 11.04,Miami-Dade County,Florida,2009,observed,8.0,3.28,8.0,3.28,7.0,2.87
12086000212,12086,Census Tract 2.12,Miami-Dade County,Florida,2009,observed,69.0,11.21,66.0,10.72,50.0,8.12
12086000501,12086,Census Tract 5.01,Miami-Dade County,Florida,2009,observed,26.0,3.49,25.0,3.35,18.0,2.41
12086008305,12086,Census Tract 83.05,Miami-Dade County,Florida,2009,observed,11.0,2.37,10.0,2.15,8.0,1.72
12086010011,12086,Census Tract 100.11,Miami-Dade County,Florida,2009,observed,53.0,6.76,51.0,6.5,33.0,4.21
12086980700,12086,Census Tract 9807,Miami-Dade County,Florida,2009,observed,,,,,,
12086006802,12086,Census Tract 68.02,Miami-Dade County,Florida,2009,observed,1.0,0.3,1.0,0.3,1.0,0.3
12086009400,12086,Census Tract 94,Miami-Dade County,Florida,2009,observed,29.0,7.41,24.0,6.13,17.0,4.34
12086001502,12086,Census Tract 15.02,Miami-Dade County,Florida,2009,observed,26.0,3.54,26.0,3.54,21.0,2.86
12086004500,12086,Census Tract 45,Miami-Dade County,Florida,2009,observed,16.0,1.96,15.0,1.84,10.0,1.22
12086980800,12086,Census Tract 9808,Miami-Dade County,Florida,2009,observed,1.0,0.37,1.0,0.37,1.0,0.37
12086004902,12086,Census Tract 49.02,Miami-Dade County,Florida,2009,observed,20.0,1.7,20.0,1.7,18.0,1.53
12086000706,12086,Census Tract 7.06,Miami-Dade County,Florida,2009,observed,57.0,3.38,54.0,3.2,26.0,1.54
12086005103,12086,Census Tract 51.03,Miami-Dade County,Florida,2009,observed,5.0,0.81,5.0,0.81,3.0,0.49
12086007701,12086,Census Tract 77.01,Miami-Dade County,Florida,2009,observed,9.0,1.49,8.0,1.32,6.0,0.99
12086008304,12086,Census Tract 83.04,Miami-Dade County,Florida,2009,observed,24.0,4.16,24.0,4.16,19.0,3.29
12086018100,12086,Census Tract 181,Miami-Dade County,Florida,2009,observed,14.0,2.72,14.0,2.72,13.0,2.53
12086000213,12086,Census Tract 2.13,Miami-Dade County,Florida,2009,observed,31.0,5.85,30.0,5.66,19.0,3.58
12086009046,12086,Census Tract 90.46,Miami-Dade County,Florida,2009,observed,1.0,252.22,1.0,252.22,1.0,252.22
12086003003,12086,Census Tract 30.03,Miami-Dade County,Florida,2009,observed,31.0,1.63,29.0,1.53,23.0,1.21
12086009504,12086,Census Tract 95.04,Miami-Dade County,Florida,2009,observed,10.0,5.56,10.0,5.56,6.0,3.33
12086003915,12086,Census Tract 39.15,Miami-Dade County,Florida,2009,observed,30.0,2.39,24.0,1.91,21.0,1.67
12086000710,12086,Census Tract 7.10,Miami-Dade County,Florida,2009,observed,60.0,5.95,56.0,5.55,42.0,4.16
12086013500,12086,Census Tract 135,Miami-Dade County,Florida,2009,observed,34.0,9.49,34.0,9.49,22.0,6.14
12086002402,12086,Census Tract 24.02,Miami-Dade County,Florida,2009,observed,57.0,4.75,55.0,4.58,46.0,3.83
12086000215,12086,Census Tract 2.15,Miami-Dade County,Florida,2009,observed,86.0,27.64,84.0,27.0,58.0,18.64
12086000122,12086,Census Tract 1.22,Miami-Dade County,Florida,2009,observed,8.0,2.51,8.0,2.51,7.0,2.2
12086009806,12086,Census Tract 98.06,Miami-Dade County,Florida,2009,observed,5.0,1.49,4.0,1.19,4.0,1.19
12086009503,12086,Census Tract 95.03,Miami-Dade County,Florida,2009,observed,24.0,12.03,23.0,11.53,15.0,7.52
12086008904,12086,Census Tract 89.04,Miami-Dade County,Florida,2009,observed,,,,,,
12086000123,12086,Census Tract 1.23,Miami-Dade County,Florida,2009,observed,8.0,1.0,8.0,1.0,8.0,1.0
12086000705,12086,Census Tract 7.05,Miami-Dade County,Florida,2009,observed,18.0,1.52,16.0,1.35,6.0,0.51
12086004304,12086,Census Tract 43.04,Miami-Dade County,Florida,2009,observed,17.0,1.4,15.0,1.23,10.0,0.82
12086005407,12086,Census Tract 54.07,Miami-Dade County,Florida,2009,observed,13.0,0.72,12.0,0.67,10.0,0.56
12086007001,12086,Census Tract 70.01,Miami-Dade County,Florida,2009,observed,27.0,1.18,26.0,1.13,20.0,0.87
12086002800,12086,Census Tract 28,Miami-Dade County,Florida,2009,observed,65.0,15.74,60.0,14.53,45.0,10.9
12086016700,12086,Census Tract 167,Miami-Dade County,Florida,2009,observed,4.0,1.25,4.0,1.25,3.0,0.94
12086000217,12086,Census Tract 2.17,Miami-Dade County,Florida,2009,observed,47.0,8.28,45.0,7.93,33.0,5.81
12086009047,12086,Census Tract 90.47,Miami-Dade County,Florida,2009,observed,19.0,1101.68,18.0,1043.7,14.0,811.77
12086003706,12086,Census Tract 37.06,Miami-Dade County,Florida,2009,observed,1.0,0.34,1.0,0.34,0.0,0.0
12086017500,12086,Census Tract 175,Miami-Dade County,Florida,2009,observed,18.0,1.95,17.0,1.85,14.0,1.52
12086010015,12086,Census Tract 100.15,Miami-Dade County,Florida,2009,observed,37.0,11.42,34.0,10.49,18.0,5.55
12086008602,12086,Census Tract 86.02,Miami-Dade County,Florida,2009,observed,5.0,2.53,5.0,2.53,5.0,2.53
12086009014,12086,Census Tract 90.14,Miami-Dade County,Florida,2009,observed,12.0,3.13,11.0,2.87,8.0,2.09
12086008416,12086,Census Tract 84.16,Miami-Dade County,Florida,2009,observed,9.0,1.05,9.0,1.05,6.0,0.7
12086008409,12086,Census Tract 84.09,Miami-Dade County,Florida,2009,observed,7.0,1.46,5.0,1.04,4.0,0.83
12086007605,12086,Census Tract 76.05,Miami-Dade County,Florida,2009,observed,8.0,3.11,7.0,2.72,6.0,2.33
12086006601,12086,Census Tract 66.01,Miami-Dade County,Florida,2009,observed,36.0,1.81,35.0,1.76,25.0,1.26
12086001602,12086,Census Tract 16.02,Miami-Dade County,Florida,2009,observed,12.0,1.89,12.0,1.89,6.0,0.94
12086007200,12086,Census Tract 72,Miami-Dade County,Florida,2009,observed,39.0,6.85,35.0,6.15,25.0,4.39
12086008806,12086,Census Tract 88.06,Miami-Dade County,Florida,2009,observed,12.0,1.99,12.0,1.99,7.0,1.16
12086980600,12086,Census Tract 9806,Miami-Dade County,Florida,2009,observed,,,,,,
12086008309,12086,Census Tract 83.09,Miami-Dade County,Florida,2009,observed,45.0,5.5,45.0,5.5,32.0,3.91
12086007104,12086,Census Tract 71.04,Miami-Dade County,Florida,2009,observed,10.0,1.57,10.0,1.57,7.0,1.1
12086002404,12086,Census Tract 24.04,Miami-Dade County,Florida,2009,observed,58.0,3.94,55.0,3.73,43.0,2.92
12086008208,12086,Census Tract 82.08,Miami-Dade County,Florida,2009,observed,15.0,6.85,15.0,6.85,12.0,5.48
12086010900,12086,Census Tract 109,Miami-Dade County,Florida,2009,observed,76.0,6.98,75.0,6.89,57.0,5.24
12086006504,12086,Census Tract 65.04,Miami-Dade County,Florida,2009,observed,3.0,0.9,3.0,0.9,3.0,0.9
12086006403,12086,Census Tract 64.03,Miami-Dade County,Florida,2009,observed,17.0,2.22,16.0,2.09,14.0,1.83
12086008804,12086,Census Tract 88.04,Miami-Dade County,Florida,2009,observed,11.0,1.37,11.0,1.37,11.0,1.37
12086000602,12086,Census Tract 6.02,Miami-Dade County,Florida,2009,observed,3.0,0.6,3.0,0.6,2.0,0.4
12086990000,12086,Census Tract 9900,Miami-Dade County,Florida,2009,observed,,,,,,
12086000411,12086,Census Tract 4.11,Miami-Dade County,Florida,2009,observed,76.0,11.56,73.0,11.1,56.0,8.52
12086011102,12086,Census Tract 111.02,Miami-Dade County,Florida,2009,observed,7.0,0.47,6.0,0.41,5.0,0.34
12086001401,12086,Census Tract 14.01,Miami-Dade County,Florida,2009,observed,46.0,3.37,46.0,3.37,38.0,2.79
12086009808,12086,Census Tract 98.08,Miami-Dade County,Florida,2009,observed,50.0,6.56,47.0,6.16,33.0,4.33
12086008405,12086,Census Tract 84.05,Miami-Dade County,Florida,2009,observed,23.0,5.37,21.0,4.91,15.0,3.5
12086000126,12086,Census Tract 1.26,Miami-Dade County,Florida,2009,observed,,,,,,
12086005002,12086,Census Tract 50.02,Miami-Dade County,Florida,2009,observed,19.0,1.79,18.0,1.69,14.0,1.32
12086012100,12086,Census Tract 121,Miami-Dade County,Florida,2009,observed,102.0,3.48,92.0,3.14,71.0,2.42
12086011007,12086,Census Tract 110.07,Miami-Dade County,Florida,2009,observed,28.0,4.61,27.0,4.45,20.0,3.29
12086010016,12086,Census Tract 100.16,Miami-Dade County,Florida,2009,observed,4.0,1.2,4.0,1.2,3.0,0.9
12086009027,12086,Census Tract 90.27,Miami-Dade County,Florida,2009,observed,10.0,0.81,9.0,0.73,8.0,0.65
12086011300,12086,Census Tract 113,Miami-Dade County,Florida,2009,observed,135.0,7.21,130.0,6.94,101.0,5.4
12086016500,12086,Census Tract 165,Miami-Dade County,Florida,2009,observed,10.0,9.72,10.0,9.72,8.0,7.77
12086000129,12086,Census Tract 1.29,Miami-Dade County,Florida,2009,observed,1.0,0.69,1.0,0.69,0.0,0.0
12086000206,12086,Census Tract 2.06,Miami-Dade County,Florida,2009,observed,32.0,5.88,29.0,5.33,17.0,3.12
12086011202,12086,Census Tract 112.02,Miami-Dade County,Florida,2009,observed,34.0,3.15,32.0,2.96,27.0,2.5
12086003801,12086,Census Tract 38.01,Miami-Dade County,Florida,2009,observed,20.0,2.13,19.0,2.02,16.0,1.7
12086002703,12086,Census Tract 27.03,Miami-Dade County,Florida,2009,observed,73.0,4.95,65.0,4.41,54.0,3.66
12086011202,12086,Census Tract 112.02,Miami-Dade County,Florida,2010,observed,33.0,2.92,31.0,2.74,29.0,2.56
12086001401,12086,Census Tract 14.01,Miami-Dade County,Florida,2010,observed,85.0,7.15,85.0,7.15,84.0,7.06
12086014800,12086,Census Tract 148,Miami-Dade County,Florida,2010,observed,54.0,9.76,46.0,8.32,36.0,6.51
12086000808,12086,Census Tract 8.08,Miami-Dade County,Florida,2010,observed,10.0,1.03,10.0,1.03,10.0,1.03
12086005501,12086,Census Tract 55.01,Miami-Dade County,Florida,2010,observed,20.0,1.85,20.0,1.85,18.0,1.66
12086009904,12086,Census Tract 99.04,Miami-Dade County,Florida,2010,observed,60.0,7.94,58.0,7.67,45.0,5.95
12086016200,12086,Census Tract 162,Miami-Dade County,Florida,2010,observed,2.0,0.9,2.0,0.9,2.0,0.9
12086001803,12086,Census Tract 18.03,Miami-Dade County,Florida,2010,observed,73.0,6.51,72.0,6.42,62.0,5.53
12086005202,12086,Census Tract 52.02,Miami-Dade County,Florida,2010,observed,45.0,2.5,45.0,2.5,43.0,2.39
12086006702,12086,Census Tract 67.02,Miami-Dade County,Florida,2010,observed,64.0,1.61,56.0,1.41,54.0,1.36
12086980300,12086,Census Tract 9803,Miami-Dade County,Florida,2010,observed,,,,,,
12086007501,12086,Census Tract 75.01,Miami-Dade County,Florida,2010,observed,1.0,0.82,1.0,0.82,1.0,0.82
12086017000,12086,Census Tract 170,Miami-Dade County,Florida,2010,observed,14.0,2.54,13.0,2.36,13.0,2.36
12086006706,12086,Census Tract 67.06,Miami-Dade County,Florida,2010,observed,2.0,0.4,2.0,0.4,1.0,0.2
12086000505,12086,Census Tract 5.05,Miami-Dade County,Florida,2010,observed,19.0,2.14,19.0,2.14,16.0,1.8
12086009043,12086,Census Tract 90.43,Miami-Dade County,Florida,2010,observed,18.0,3.56,17.0,3.37,16.0,3.17
12086008407,12086,Census Tract 84.07,Miami-Dade County,Florida,2010,observed,5.0,0.95,5.0,0.95,5.0,0.95
12086001005,12086,Census Tract 10.05,Miami-Dade County,Florida,2010,observed,25.0,4.58,22.0,4.03,19.0,3.48
12086006711,12086,Census Tract 67.11,Miami-Dade County,Florida,2010,observed,11.0,0.85,11.0,0.85,10.0,0.77
12086000901,12086,Census Tract 9.01,Miami-Dade County,Florida,2010,observed,15.0,2.56,15.0,2.56,14.0,2.39
12086008102,12086,Census Tract 81.02,Miami-Dade County,Florida,2010,observed,1.0,0.43,1.0,0.43,0.0,0.0
12086006713,12086,Census Tract 67.13,Miami-Dade County,Florida,2010,observed,10.0,1.85,9.0,1.66,8.0,1.48
12086004500,12086,Census Tract 45,Miami-Dade County,Florida,2010,observed,15.0,1.23,14.0,1.15,12.0,0.99
12086006801,12086,Census Tract 68.01,Miami-Dade County,Florida,2010,observed,6.0,1.13,6.0,1.13,6.0,1.13
12086018600,12086,Census Tract 186,Miami-Dade County,Florida,2010,observed,30.0,3.75,29.0,3.62,28.0,3.5
12086000113,12086,Census Tract 1.13,Miami-Dade County,Florida,2010,observed,26.0,1.47,26.0,1.47,26.0,1.47
12086010300,12086,Census Tract 103,Miami-Dade County,Florida,2010,observed,12.0,2.44,12.0,2.44,10.0,2.04
12086000711,12086,Census Tract 7.11,Miami-Dade County,Florida,2010,observed,12.0,1.09,12.0,1.09,11.0,1.0
12086007804,12086,Census Tract 78.04,Miami-Dade County,Florida,2010,observed,24.0,1.27,21.0,1.11,21.0,1.11
12086018700,12086,Census Tract 187,Miami-Dade County,Florida,2010,observed,2.0,1.16,2.0,1.16,2.0,1.16
12086000607,12086,Census Tract 6.07,Miami-Dade County,Florida,2010,observed,7.0,1.43,7.0,1.43,7.0,1.43
12086008207,12086,Census Tract 82.07,Miami-Dade County,Florida,2010,observed,2.0,2.63,2.0,2.63,2.0,2.63
12086018800,12086,Census Tract 188,Miami-Dade County,Florida,2010,observed,32.0,1.92,32.0,1.92,30.0,1.8
12086000219,12086,Census Tract 2.19,Miami-Dade County,Florida,2010,observed,88.0,7.36,85.0,7.11,80.0,6.69
12086007101,12086,Census Tract 71.01,Miami-Dade County,Florida,2010,observed,32.0,4.46,32.0,4.46,24.0,3.35
12086011003,12086,Census Tract 110.03,Miami-Dade County,Florida,2010,observed,4.0,1.47,4.0,1.47,4.0,1.47
12086003916,12086,Census Tract 39.16,Miami-Dade County,Florida,2010,observed,46.0,4.01,46.0,4.01,44.0,3.84
12086019000,12086,Census Tract 190,Miami-Dade County,Florida,2010,observed,12.0,3.1,12.0,3.1,11.0,2.84
12086010613,12086,Census Tract 106.13,Miami-Dade County,Florida,2010,observed,27.0,2.53,26.0,2.43,24.0,2.25
12086010704,12086,Census Tract 107.04,Miami-Dade County,Florida,2010,observed,22.0,2.27,22.0,2.27,22.0,2.27
12086017900,12086,Census Tract 179,Miami-Dade County,Florida,2010,observed,15.0,3.52,15.0,3.52,15.0,3.52
12086011101,12086,Census Tract 111.01,Miami-Dade County,Florida,2010,observed,60.0,2.8,60.0,2.8,59.0,2.75
12086011500,12086,Census Tract 115,Miami-Dade County,Florida,2010,observed,8.0,2.12,8.0,2.12,8.0,2.12
12086001903,12086,Census Tract 19.03,Miami-Dade County,Florida,2010,observed,112.0,14.16,111.0,14.03,107.0,13.53
12086000211,12086,Census Tract 2.11,Miami-Dade County,Florida,2010,observed,17.0,3.59,17.0,3.59,15.0,3.16
12086006705,12086,Census Tract 67.05,Miami-Dade County,Florida,2010,observed,1.0,0.11,1.0,0.11,1.0,0.11
12086008904,12086,Census Tract 89.04,Miami-Dade County,Florida,2010,observed,,,,,,
12086009035,12086,Census Tract 90.35,Miami-Dade County,Florida,2010,observed,24.0,2.11,24.0,2.11,24.0,2.11
12086000133,12086,Census Tract 1.33,Miami-Dade County,Florida,2010,observed,7.0,1.31,6.0,1.12,5.0,0.93
12086006900,12086,Census Tract 69,Miami-Dade County,Florida,2010,observed,25.0,2.37,24.0,2.27,24.0,2.27
12086007701,12086,Census Tract 77.01,Miami-Dade County,Florida,2010,observed,9.0,2.06,9.0,2.06,9.0,2.06
12086007300,12086,Census Tract 73,Miami-Dade County,Florida,2010,observed,1.0,0.38,1.0,0.38,1.0,0.38
12086010802,12086,Census Tract 108.02,Miami-Dade County,Florida,2010,observed,111.0,7.93,108.0,7.71,102.0,7.29
12086010612,12086,Census Tract 106.12,Miami-Dade County,Florida,2010,observed,24.0,3.77,24.0,3.77,24.0,3.77
12086008417,12086,Census Tract 84.17,Miami-Dade County,Florida,2010,observed,10.0,0.7,10.0,0.7,10.0,0.7
